83.0	277.0	22991.0	3.337	0.18	0.365	6.86	4138.0	8387.0	603.0
83.0	149.0	12367.0	1.795	0.388	0.472	28.77	4804.0	5838.0	167.0
54.0	1.0	54.0	0.019	1.0	1.0	54.0	54.0	54.0	1.0
39.0	1.0	39.0	0.026	1.0	1.0	39.0	39.0	39.0	1.0
38.0	1.0	38.0	0.026	1.0	1.0	38.0	38.0	38.0	1.0
1.0	25.0	25.0	25.0	1.0	1.0	25.0	25.0	25.0	1.0
1.0	413.0	413.0	413.0	0.998	1.0	412.0	412.0	413.0	1.0
1.0	15.0	15.0	15.0	0.867	1.0	13.0	13.0	15.0	1.0
95.0	93.0	8835.0	0.979	0.675	0.902	3.63	5966.0	7968.0	1644.0
58.0	3.0	174.0	0.052	0.339	0.345	59.0	59.0	60.0	1.0
1.0	180.0	180.0	180.0	0.983	1.0	88.5	177.0	180.0	2.0
1.0	22.0	22.0	22.0	0.818	1.0	4.5	18.0	22.0	4.0
1.0	11.0	11.0	11.0	1.0	1.0	11.0	11.0	11.0	1.0
1.0	7.0	7.0	7.0	1.0	1.0	7.0	7.0	7.0	1.0
1.0	10.0	10.0	10.0	0.8	1.0	4.0	8.0	10.0	2.0
53.0	1.0	53.0	0.019	1.0	1.0	53.0	53.0	53.0	1.0
54.0	1.0	54.0	0.019	1.0	1.0	54.0	54.0	54.0	1.0
93.0	104.0	9672.0	1.118	0.451	0.611	4.25	4366.0	5908.0	1028.0
37.0	1.0	37.0	0.027	1.0	1.0	37.0	37.0	37.0	1.0
42.0	1.0	42.0	0.024	1.0	1.0	42.0	42.0	42.0	1.0
34.0	1.0	34.0	0.029	1.0	1.0	34.0	34.0	34.0	1.0
1.0	379.0	379.0	379.0	0.963	1.0	60.83	365.0	379.0	6.0
31.0	1.0	31.0	0.032	1.0	1.0	31.0	31.0	31.0	1.0
22.0	1.0	22.0	0.045	1.0	1.0	22.0	22.0	22.0	1.0
1.0	14.0	14.0	14.0	0.643	1.0	3.0	9.0	14.0	3.0
2.0	16.0	32.0	8.0	0.25	0.531	2.67	8.0	17.0	3.0
1.0	19.0	19.0	19.0	0.579	1.0	3.67	11.0	19.0	3.0
1.0	136.0	136.0	136.0	0.963	1.0	32.75	131.0	136.0	4.0
1.0	11.0	11.0	11.0	0.909	1.0	10.0	10.0	11.0	1.0
1.0	12.0	12.0	12.0	0.75	1.0	9.0	9.0	12.0	1.0
1.0	14.0	14.0	14.0	0.643	1.0	4.5	9.0	14.0	2.0
1.0	15.0	15.0	15.0	0.733	1.0	3.67	11.0	15.0	3.0
1.0	14.0	14.0	14.0	1.0	1.0	14.0	14.0	14.0	1.0
1.0	104.0	104.0	104.0	0.971	1.0	50.5	101.0	104.0	2.0
1.0	29.0	29.0	29.0	0.931	1.0	13.5	27.0	29.0	2.0
1.0	78.0	78.0	78.0	0.949	1.0	24.67	74.0	78.0	3.0
4.0	9.0	36.0	2.25	0.611	0.611	22.0	22.0	22.0	1.0
168.0	145.0	24360.0	0.863	0.798	0.963	13.06	19430.0	23457.0	1488.0
83.0	314.0	26062.0	3.783	0.298	0.671	8.75	7772.0	17482.0	888.0
1.0	36.0	36.0	36.0	0.583	1.0	5.25	21.0	36.0	4.0
1.0	18.0	18.0	18.0	0.5	1.0	3.0	9.0	18.0	3.0
7.0	1.0	7.0	0.143	1.0	1.0	7.0	7.0	7.0	1.0
14.0	1.0	14.0	0.071	1.0	1.0	14.0	14.0	14.0	1.0
187.0	137.0	25619.0	0.733	0.899	0.991	29.29	23025.0	25400.0	786.0
54.0	357.0	19278.0	6.611	0.299	0.655	6.4	5766.0	12626.0	901.0
1.0	117.0	117.0	117.0	0.974	1.0	38.0	114.0	117.0	3.0
1.0	47.0	47.0	47.0	0.532	1.0	25.0	25.0	47.0	1.0
7.0	1.0	7.0	0.143	1.0	1.0	7.0	7.0	7.0	1.0
11.0	1.0	11.0	0.091	1.0	1.0	11.0	11.0	11.0	1.0
132.0	547.0	72204.0	4.144	0.37	0.483	20.66	26693.0	34874.0	1292.0
1.0	52.0	52.0	52.0	0.962	1.0	25.0	50.0	52.0	2.0
25.0	169.0	4225.0	6.76	0.215	0.947	1.57	907.0	4000.0	579.0
1.0	27.0	27.0	27.0	0.259	1.0	1.4	7.0	27.0	5.0
1.0	39.0	39.0	39.0	0.308	1.0	1.71	12.0	39.0	7.0
1.0	34.0	34.0	34.0	0.353	1.0	1.71	12.0	34.0	7.0
3.0	106.0	318.0	35.333	0.258	0.34	6.31	82.0	108.0	13.0
1.0	28.0	28.0	28.0	0.536	1.0	3.0	15.0	28.0	5.0
1.0	255.0	255.0	255.0	0.686	1.0	4.86	175.0	255.0	36.0
1.0	10.0	10.0	10.0	1.0	1.0	10.0	10.0	10.0	1.0
1.0	9.0	9.0	9.0	0.889	1.0	8.0	8.0	9.0	1.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
178.0	140.0	24920.0	0.787	0.574	0.649	21.52	14292.0	16177.0	664.0
54.0	357.0	19278.0	6.611	0.324	0.644	6.22	6238.0	12422.0	1003.0
20.0	1.0	20.0	0.05	1.0	1.0	20.0	20.0	20.0	1.0
25.0	1.0	25.0	0.04	1.0	1.0	25.0	25.0	25.0	1.0
1.0	19.0	19.0	19.0	0.632	1.0	4.0	12.0	19.0	3.0
1.0	44.0	44.0	44.0	0.727	1.0	5.33	32.0	44.0	6.0
1.0	14.0	14.0	14.0	1.0	1.0	14.0	14.0	14.0	1.0
10.0	1.0	10.0	0.1	1.0	1.0	10.0	10.0	10.0	1.0
18.0	1.0	18.0	0.056	1.0	1.0	18.0	18.0	18.0	1.0
8.0	1.0	8.0	0.125	1.0	1.0	8.0	8.0	8.0	1.0
27.0	1.0	27.0	0.037	1.0	1.0	27.0	27.0	27.0	1.0
31.0	1.0	31.0	0.032	1.0	1.0	31.0	31.0	31.0	1.0
8.0	1.0	8.0	0.125	1.0	1.0	8.0	8.0	8.0	1.0
1.0	30.0	30.0	30.0	0.4	1.0	2.4	12.0	30.0	5.0
1.0	94.0	94.0	94.0	0.564	1.0	3.31	53.0	94.0	16.0
1.0	193.0	193.0	193.0	0.57	1.0	2.97	110.0	193.0	37.0
128.0	347.0	44416.0	2.711	0.399	0.567	13.07	17721.0	25163.0	1356.0
1.0	159.0	159.0	159.0	0.975	1.0	77.5	155.0	159.0	2.0
12.0	1.0	12.0	0.083	1.0	1.0	12.0	12.0	12.0	1.0
12.0	1.0	12.0	0.083	1.0	1.0	12.0	12.0	12.0	1.0
168.0	135.0	22680.0	0.804	0.82	0.904	62.81	18591.0	20513.0	296.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
83.0	315.0	26145.0	3.795	0.295	0.594	9.21	7725.0	15523.0	839.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
1.0	32.0	32.0	32.0	0.469	1.0	1.88	15.0	32.0	8.0
7.0	14.0	98.0	2.0	0.102	0.204	10.0	10.0	20.0	1.0
166.0	472.0	78352.0	2.843	0.359	0.547	17.12	28093.0	42821.0	1641.0
1.0	15.0	15.0	15.0	0.533	1.0	2.0	8.0	15.0	4.0
13.0	1.0	13.0	0.077	1.0	1.0	13.0	13.0	13.0	1.0
174.0	471.0	81954.0	2.707	0.339	0.433	15.84	27820.0	35499.0	1756.0
1.0	63.0	63.0	63.0	0.587	1.0	2.31	37.0	63.0	16.0
1.0	42.0	42.0	42.0	0.19	1.0	1.6	8.0	42.0	5.0
47.0	1.0	47.0	0.021	1.0	1.0	47.0	47.0	47.0	1.0
83.0	326.0	27058.0	3.928	0.286	0.671	7.55	7741.0	18149.0	1025.0
72.0	96.0	6912.0	1.333	0.488	0.582	15.69	3374.0	4025.0	215.0
1.0	28.0	28.0	28.0	0.464	1.0	2.17	13.0	28.0	6.0
16.0	1.0	16.0	0.063	1.0	1.0	16.0	16.0	16.0	1.0
163.0	161.0	26243.0	0.988	0.523	0.897	8.4	13725.0	23547.0	1634.0
83.0	314.0	26062.0	3.783	0.282	0.619	8.77	7353.0	16139.0	838.0
186.0	469.0	87234.0	2.522	0.378	0.529	22.29	33017.0	46133.0	1481.0
187.0	141.0	26367.0	0.754	0.415	0.884	4.69	10947.0	23301.0	2333.0
1.0	23.0	23.0	23.0	0.348	1.0	1.6	8.0	23.0	5.0
1.0	14.0	14.0	14.0	0.5	1.0	2.33	7.0	14.0	3.0
1.0	45.0	45.0	45.0	0.244	1.0	1.38	11.0	45.0	8.0
5.0	2.0	10.0	0.4	0.9	0.9	9.0	9.0	9.0	1.0
14.0	2.0	28.0	0.143	0.536	0.536	15.0	15.0	15.0	1.0
11.0	2.0	22.0	0.182	0.636	0.636	14.0	14.0	14.0	1.0
4.0	2.0	8.0	0.5	1.0	1.0	8.0	8.0	8.0	1.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
24.0	510.0	12240.0	21.25	0.846	0.927	38.65	10359.0	11341.0	268.0
6.0	21.0	126.0	3.5	0.198	0.444	1.67	25.0	56.0	15.0
197.0	198.0	39006.0	1.005	0.273	0.332	46.93	10654.0	12964.0	227.0
3.0	541.0	1623.0	180.33	0.71	0.747	88.62	1152.0	1213.0	13.0
84.0	1.0	84.0	0.012	1.0	1.0	84.0	84.0	84.0	1.0
117.0	1.0	117.0	0.009	1.0	1.0	117.0	117.0	117.0	1.0
136.0	1.0	136.0	0.007	0.993	1.0	135.0	135.0	136.0	1.0
37.0	1.0	37.0	0.027	1.0	1.0	37.0	37.0	37.0	1.0
160.0	286.0	45760.0	1.788	0.201	0.226	55.42	9199.0	10347.0	166.0
91.0	285.0	25935.0	3.132	0.158	0.165	113.89	4100.0	4287.0	36.0
64.0	73.0	4672.0	1.141	0.403	0.445	72.38	1882.0	2077.0	26.0
63.0	66.0	4158.0	1.048	0.491	0.591	44.37	2041.0	2458.0	46.0
65.0	50.0	3250.0	0.769	0.454	0.487	245.83	1475.0	1582.0	6.0
63.0	79.0	4977.0	1.254	0.338	0.345	186.78	1681.0	1718.0	9.0
32.0	1.0	32.0	0.031	1.0	1.0	32.0	32.0	32.0	1.0
4.0	108.0	432.0	27.0	0.778	0.826	56.0	336.0	357.0	6.0
1.0	20.0	20.0	20.0	0.75	1.0	3.0	15.0	20.0	5.0
11.0	252.0	2772.0	22.909	0.092	0.095	63.75	255.0	262.0	4.0
430.0	5.0	2150.0	0.012	0.216	0.221	46.5	465.0	475.0	10.0
10.0	1.0	10.0	0.1	0.9	1.0	9.0	9.0	10.0	1.0
8.0	1.0	8.0	0.125	1.0	1.0	8.0	8.0	8.0	1.0
1.0	63.0	63.0	63.0	0.952	1.0	20.0	60.0	63.0	3.0
1.0	76.0	76.0	76.0	0.961	1.0	36.5	73.0	76.0	2.0
1.0	102.0	102.0	102.0	0.961	1.0	24.5	98.0	102.0	4.0
5.0	128.0	640.0	25.6	0.759	0.764	162.0	486.0	489.0	3.0
7.0	2.0	14.0	0.286	0.643	0.714	9.0	9.0	10.0	1.0
5.0	280.0	1400.0	56.0	0.78	0.786	156.0	1092.0	1100.0	7.0
105.0	2.0	210.0	0.019	0.529	0.533	111.0	111.0	112.0	1.0
5.0	2.0	10.0	0.4	0.7	0.7	7.0	7.0	7.0	1.0
11.0	427.0	4697.0	38.818	0.566	0.57	189.79	2657.0	2676.0	14.0
5.0	110.0	550.0	22.0	0.547	0.556	100.33	301.0	306.0	3.0
11.0	552.0	6072.0	50.182	0.816	0.816	4955.0	4955.0	4955.0	1.0
1.0	283.0	283.0	283.0	0.993	1.0	140.5	281.0	283.0	2.0
1.0	184.0	184.0	184.0	0.967	1.0	44.5	178.0	184.0	4.0
1.0	16.0	16.0	16.0	0.938	1.0	15.0	15.0	16.0	1.0
3.0	550.0	1650.0	183.33	0.329	0.375	27.15	543.0	619.0	20.0
1.0	235.0	235.0	235.0	0.923	1.0	27.13	217.0	235.0	8.0
1.0	58.0	58.0	58.0	0.845	1.0	9.8	49.0	58.0	5.0
1.0	12.0	12.0	12.0	0.667	1.0	4.0	8.0	12.0	2.0
1.0	69.0	69.0	69.0	0.667	1.0	4.18	46.0	69.0	11.0
1.0	107.0	107.0	107.0	0.869	1.0	18.6	93.0	107.0	5.0
3.0	550.0	1650.0	183.33	0.339	0.401	15.11	559.0	662.0	37.0
3.0	463.0	1389.0	154.33	0.296	0.382	13.7	411.0	531.0	30.0
1.0	85.0	85.0	85.0	0.882	1.0	12.5	75.0	85.0	6.0
1.0	8.0	8.0	8.0	1.0	1.0	8.0	8.0	8.0	1.0
3.0	544.0	1632.0	181.33	0.326	0.406	16.12	532.0	662.0	33.0
1.0	17.0	17.0	17.0	1.0	1.0	17.0	17.0	17.0	1.0
1.0	206.0	206.0	206.0	0.99	1.0	204.0	204.0	206.0	1.0
2.0	325.0	650.0	162.5	0.485	0.537	28.64	315.0	349.0	11.0
1.0	8.0	8.0	8.0	1.0	1.0	8.0	8.0	8.0	1.0
1.0	17.0	17.0	17.0	1.0	1.0	17.0	17.0	17.0	1.0
1.0	277.0	277.0	277.0	0.993	1.0	137.5	275.0	277.0	2.0
1.0	199.0	199.0	199.0	0.945	1.0	37.6	188.0	199.0	5.0
10.0	553.0	5530.0	55.3	0.797	0.884	21.3	4409.0	4890.0	207.0
3.0	259.0	777.0	86.333	0.96	0.978	67.82	746.0	760.0	11.0
1.0	34.0	34.0	34.0	0.471	1.0	1.07	16.0	34.0	15.0
118.0	105.0	12390.0	0.89	0.052	0.105	3.33	642.0	1296.0	193.0
2.0	100.0	200.0	50.0	0.46	0.505	11.5	92.0	101.0	8.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
2.0	52.0	104.0	26.0	0.231	0.529	1.5	24.0	55.0	16.0
1.0	161.0	161.0	161.0	0.41	1.0	1.02	66.0	161.0	65.0
158.0	167.0	26386.0	1.057	0.16	0.276	8.24	4213.0	7279.0	511.0
11.0	48.0	528.0	4.364	0.237	0.39	7.35	125.0	206.0	17.0
1.0	71.0	71.0	71.0	0.521	1.0	2.31	37.0	71.0	16.0
1.0	20.0	20.0	20.0	0.55	1.0	1.38	11.0	20.0	8.0
1.0	172.0	172.0	172.0	0.465	1.0	1.04	80.0	172.0	77.0
1.0	106.0	106.0	106.0	0.434	1.0	1.02	46.0	106.0	45.0
1.0	288.0	288.0	288.0	0.424	1.0	1.02	122.0	288.0	120.0
1.0	8.0	8.0	8.0	1.0	1.0	8.0	8.0	8.0	1.0
1.0	95.0	95.0	95.0	1.0	1.0	95.0	95.0	95.0	1.0
1.0	67.0	67.0	67.0	0.985	1.0	66.0	66.0	67.0	1.0
1.0	10.0	10.0	10.0	1.0	1.0	10.0	10.0	10.0	1.0
17.0	341.0	5797.0	20.059	0.935	0.998	36.38	5420.0	5784.0	149.0
1.0	138.0	138.0	138.0	1.0	1.0	138.0	138.0	138.0	1.0
17.0	342.0	5814.0	20.118	0.916	0.996	30.27	5328.0	5790.0	176.0
1.0	126.0	126.0	126.0	0.992	1.0	125.0	125.0	126.0	1.0
18.0	342.0	6156.0	19.0	0.847	0.897	43.48	5217.0	5522.0	120.0
7.0	1.0	7.0	0.143	1.0	1.0	7.0	7.0	7.0	1.0
2.0	25.0	50.0	12.5	0.36	1.0	4.5	18.0	50.0	4.0
2.0	24.0	48.0	12.0	0.354	1.0	3.4	17.0	48.0	5.0
2.0	21.0	42.0	10.5	0.452	1.0	6.33	19.0	42.0	3.0
2.0	22.0	44.0	11.0	0.477	1.0	21.0	21.0	44.0	1.0
1.0	196.0	196.0	196.0	0.98	1.0	64.0	192.0	196.0	3.0
10.0	1.0	10.0	0.1	1.0	1.0	10.0	10.0	10.0	1.0
8.0	1.0	8.0	0.125	1.0	1.0	8.0	8.0	8.0	1.0
2.0	199.0	398.0	99.5	0.485	0.508	32.17	193.0	202.0	6.0
1.0	159.0	159.0	159.0	0.994	1.0	158.0	158.0	159.0	1.0
1.0	199.0	199.0	199.0	0.99	1.0	197.0	197.0	199.0	1.0
7.0	1.0	7.0	0.143	1.0	1.0	7.0	7.0	7.0	1.0
8.0	231.0	1848.0	28.875	0.872	0.882	179.0	1611.0	1630.0	9.0
1.0	70.0	70.0	70.0	1.0	1.0	70.0	70.0	70.0	1.0
1.0	14.0	14.0	14.0	1.0	1.0	14.0	14.0	14.0	1.0
7.0	1.0	7.0	0.143	1.0	1.0	7.0	7.0	7.0	1.0
9.0	1.0	9.0	0.111	1.0	1.0	9.0	9.0	9.0	1.0
1.0	70.0	70.0	70.0	0.943	1.0	22.0	66.0	70.0	3.0
1.0	9.0	9.0	9.0	1.0	1.0	9.0	9.0	9.0	1.0
1.0	131.0	131.0	131.0	0.977	1.0	64.0	128.0	131.0	2.0
2.0	62.0	124.0	31.0	0.452	0.565	11.2	56.0	70.0	5.0
1.0	20.0	20.0	20.0	0.85	1.0	8.5	17.0	20.0	2.0
1.0	87.0	87.0	87.0	0.92	1.0	16.0	80.0	87.0	5.0
1.0	279.0	279.0	279.0	0.964	1.0	38.43	269.0	279.0	7.0
1.0	16.0	16.0	16.0	1.0	1.0	16.0	16.0	16.0	1.0
4.0	524.0	2096.0	131.0	0.542	0.603	40.57	1136.0	1264.0	28.0
8.0	1.0	8.0	0.125	1.0	1.0	8.0	8.0	8.0	1.0
